## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI
1263831	periphery	Bibersteinia trehalosi	Bibersteinia trehalosi USDA-ARS-USMARC-189
1265310	periphery	Mycobacterium asiaticum	Mycobacterium asiaticum DSM44297
1265313	periphery	Haliea rubra	Haliea rubra DSM19751
1265490	periphery	Pseudomonas sp. URMO17WK12I8	Pseudomonas sp. URMO17WK12:I8
1265502	core	Caldimonas manganoxidans	Caldimonas manganoxidans ATCC BAA-369
1265503	periphery	Colwellia piezophila	Colwellia piezophila ATCC BAA-637
1265505	core	Desulfospira joergensenii	Desulfospira joergensenii DSM10085
1265507	periphery	Succinimonas amylolytica	Succinimonas amylolytica DSM2873
1265756	periphery	Pelagibacter ubique HTCC9022	Candidatus Pelagibacter ubique HTCC9022
1265845	periphery	Listeria weihenstephanensis	Listeria weihenstephanensis FSL R9-0317
1266845	core	Carnobacterium sp. WN1359	Carnobacterium sp. WN1359
1266908	periphery	Thioalkalivibrio sp. ALE6	Thioalkalivibrio sp. ALE6
1266909	periphery	Thioalkalivibrio sp. ALE19	Thioalkalivibrio sp. ALE19
1266914	periphery	Thioalkalivibrio sp. AKL19	Thioalkalivibrio sp. AKL19
1266925	periphery	Nitrosospira briensis	Nitrosospira briensis C-128
1266998	periphery	Paracoccus zeaxanthinifaciens	Paracoccus zeaxanthinifaciens ATCC21588
1267003	periphery	Lactobacillus parabrevis	Lactobacillus parabrevis ATCC53295
1267005	periphery	Hyphomicrobium zavarzinii	Hyphomicrobium zavarzinii ATCC27496
1267211	periphery	Sediminibacterium sp. C3	Sediminibacterium sp. C3
1267533	periphery	Acidobacteriaceae bacterium KBS83	Acidobacteriaceae bacterium KBS 83
1267534	periphery	Acidobacteriaceae bacterium KBS89	Acidobacteriaceae bacterium KBS 89
1267535	periphery	Acidobacteriaceae bacterium KBS96	Acidobacteriaceae bacterium KBS 96
1267580	core	Anoxybacillus flavithermus TNO09006	Anoxybacillus flavithermus TNO-09.006
1267600	periphery	Pantoea sp. IMH	Pantoea sp. IMH
1268068	periphery	Pseudomonas sp. G5	Pseudomonas sp. G5(2012)
1268072	periphery	Paenibacillus sabinae	Paenibacillus sabinae T27
1268237	periphery	Aeromonas diversa	Aeromonas diversa 2478-85
1268239	core	Pseudoalteromonas luteoviolacea	Pseudoalteromonas luteoviolacea B
1268240	periphery	Bacteroides cellulosilyticus	Bacteroides cellulosilyticus WH2
1268303	periphery	Rhodococcus sp. AW25M09	Rhodococcus sp. AW25M09
1268622	periphery	Acidovorax sp. MRS7	Acidovorax sp. MR-S7
1268635	periphery	Legionella oakridgensis	Legionella oakridgensis ATCC33761
1269813	periphery	Thioalkalivibrio sp. ALR1721	Thioalkalivibrio sp. ALR17-21
1270193	core	Flavobacterium sp. KJJ	Flavobacterium sp. KJJ
1270196	periphery	Pedobacter sp. R2019	Pedobacter sp. R20-19
1273103	core	Megasphaera sp. NM10	Megasphaera sp. NM10
1273125	periphery	Rhodococcus rhodnii	Rhodococcus rhodnii LMG 5362
1273538	core	Planomicrobium glaciei	Planomicrobium glaciei CHR43
1274374	periphery	Paenibacillus sp. GD11	Paenibacillus sp. GD11
1274402	periphery	Hepatobacter penaei	Candidatus Hepatobacter penaei
1274524	periphery	Bacillus sonorensis	Bacillus sonorensis L12
1276220	periphery	Spiroplasma taiwanense	Spiroplasma taiwanense CT-1
1276221	core	Spiroplasma diminutum	Spiroplasma diminutum CUAS-1
1276227	periphery	Spiroplasma chrysopicola	Spiroplasma chrysopicola DF-1
1276229	periphery	Spiroplasma syrphidicola	Spiroplasma syrphidicola EA-1
1276246	core	Spiroplasma culicicola	Spiroplasma culicicola AES-1
1276257	periphery	Spiroplasma sabaudiense	Spiroplasma sabaudiense Ar-1343
1276258	periphery	Spiroplasma apis	Spiroplasma apis B31
1276756	periphery	Acidovorax sp. JHL9	Acidovorax sp. JHL-9
1276920	periphery	Arthrobacter gangotriensis	Arthrobacter gangotriensis Lz1y
1278073	periphery	Myxococcus stipitatus	Myxococcus stipitatus DSM14675
1278078	periphery	Rhodococcus triatomae	Rhodococcus triatomae BKS 15-14
1278304	periphery	Acholeplasma granularum	Acholeplasma granularum ATCC19168
1278306	core	Fusobacterium russii	Fusobacterium russii ATCC25533
1278307	periphery	Psychromonas ossibalaenae	Psychromonas ossibalaenae ATCC BAA-1528
1278308	periphery	Zimmermannella faecalis	Zimmermannella faecalis ATCC13722
1278309	core	Amphritea japonica	Amphritea japonica ATCC BAA-1530
1278311	periphery	Acholeplasma axanthum	Acholeplasma axanthum ATCC25176
1278971	periphery	Avibacterium paragallinarum 221	Avibacterium paragallinarum 221
1279009	periphery	Cesiribacter andamanensis	Cesiribacter andamanensis AMV16
1279015	periphery	Oceanimonas smirnovii	Oceanimonas smirnovii ATCC BAA-899
1279017	periphery	Microbulbifer variabilis	Microbulbifer variabilis ATCC700307
1279019	periphery	Thioalkalivibrio thiocyanoxidans ARh2	Thioalkalivibrio thiocyanoxidans ARh2
1279038	core	Novispirillum itersonii	Novispirillum itersonii subsp. itersonii ATCC12639
1280001	periphery	Vibrio jasicida	Vibrio jasicida MWB 21
1280380	periphery	Synechococcus sp. KORDI100	Synechococcus sp. KORDI-100
1280390	core	Paenibacillaceae bacterium G5	Paenibacillaceae bacterium G5
1280663	core	Butyrivibrio sp. AE2015	Butyrivibrio sp. AE2015
1280664	periphery	Butyrivibrio sp. VCD2006	Butyrivibrio sp. VCD2006
1280666	core	Butyrivibrio sp. AE3009	Butyrivibrio sp. AE3009
1280668	periphery	Butyrivibrio sp. XPD2006	Butyrivibrio sp. XPD2006
1280671	periphery	Butyrivibrio sp. FC2001	Butyrivibrio sp. FC2001
1280673	periphery	Butyrivibrio sp. AE3006	Butyrivibrio sp. AE3006
1280674	periphery	Prevotella sp. AGR2160	Prevotella sp. AGR2160
1280676	periphery	Butyrivibrio sp. WCD3002	Butyrivibrio sp. WCD3002
1280679	periphery	Butyrivibrio sp. VCB2006	Butyrivibrio sp. VCB2006
1280680	periphery	Butyrivibrio sp. LC3010	Butyrivibrio sp. LC3010
1280681	periphery	Butyrivibrio sp. WCD2001	Butyrivibrio sp. WCD2001
1280682	core	Butyrivibrio sp. XBB1001	Butyrivibrio sp. XBB1001
1280685	periphery	Butyrivibrio sp. NC3005	Butyrivibrio sp. NC3005
1280686	periphery	Butyrivibrio sp. MC2013	Butyrivibrio sp. MC2013
1280688	periphery	Pseudobutyrivibrio ruminis CF1b	Pseudobutyrivibrio ruminis CF1b
1280689	periphery	Clostridium paraputrificum	Clostridium paraputrificum AGR2156
1280692	periphery	Clostridium cadaveris	Clostridium cadaveris AGR2141
1280694	core	Pseudobutyrivibrio ruminis AD2017	Pseudobutyrivibrio ruminis AD2017
1280696	periphery	Butyrivibrio fibrisolvens ND3005	Butyrivibrio fibrisolvens ND3005
1280698	periphery	Dorea longicatena AGR2136	Dorea longicatena AGR2136
1280706	periphery	Selenomonas ruminantium ATCC12561	Selenomonas ruminantium subsp. ruminantium ATCC12561
1280941	periphery	Hyphomonas sp. T16B2	Hyphomonas sp. T16B2
1280944	periphery	Hyphomonas sp. CY54118	Hyphomonas sp. CY54-11-8
1280946	periphery	Hyphomonas sp. 25B141	Hyphomonas sp. 25B14_1
1280947	periphery	Hyphomonas sp. BHBN044	Hyphomonas sp. BH-BN04-4
1280948	periphery	Hyphomonas sp. 22II122F38	Hyphomonas sp. 22II1-22F38
1280949	periphery	Hyphomonas adhaerens	Hyphomonas adhaerens MHS-3
1280950	periphery	Hyphomonas johnsonii	Hyphomonas johnsonii MHS-2
1280952	periphery	Hyphomonas jannaschiana	Hyphomonas jannaschiana VP2
1280953	periphery	Hyphomonas oceanitis	Hyphomonas oceanitis SCH89
1280954	periphery	Hyphomonas polymorpha	Hyphomonas polymorpha PS728
1281779	periphery	Agrobacterium tumefaciens Cherry	Agrobacterium tumefaciens str. Cherry 2E-2-2
1282356	periphery	Pseudomonas poae	Pseudomonas poae RE*1-1-14
1282360	periphery	Asticcacaulis sp. AC460	Asticcacaulis sp. AC460
1282361	periphery	Asticcacaulis sp. AC402	Asticcacaulis sp. AC402
1282362	core	Asticcacaulis sp. AC466	Asticcacaulis sp. AC466
1282664	periphery	Streptococcus tigurinus AZ3a	Streptococcus tigurinus AZ_3a
1282665	periphery	Streptococcus tigurinus 1366	Streptococcus tigurinus 1366
1282876	periphery	alpha proteobacterium Mf 105b01	alpha proteobacterium Mf 1.05b.01
1282887	periphery	Lachnospira multipara ATCC19207	Lachnospira multipara ATCC19207
1283283	periphery	Frankia sp. Iso899	Frankia sp. Iso899
1283284	periphery	Tolumonas sp. BRL61	Tolumonas sp. BRL6-1
1283287	periphery	Nocardioides sp. Iso805N	Nocardioides sp. Iso805N
1283299	periphery	Conexibacter woesei Iso977N	Conexibacter woesei Iso977N
1283300	core	Methylohalobius crimeensis	Methylohalobius crimeensis 10Ki
1284352	periphery	Paenibacillus sp. A9	Paenibacillus sp. A9
1284679	core	Actinomyces urogenitalis S6C4	Actinomyces urogenitalis S6-C4
1284680	periphery	Actinomyces sp. S6Spd3	Actinomyces sp. S6-Spd3
1284686	periphery	Anaerococcus lactolyticus S7113	Anaerococcus lactolyticus S7-1-13
1284708	core	Clostridiales bacterium S714	Clostridiales bacterium S7-1-4
1284775	periphery	Prevotella sp. S718	Prevotella sp. S7-1-8
1285583	periphery	Corynebacterium casei	Corynebacterium casei LMG S-19264
1285586	periphery	Lysinibacillus sphaericus OT4b31	Lysinibacillus sphaericus OT4b.31
1286093	periphery	Pandoraea sp. SD62	Pandoraea sp. SD6-2
1286106	periphery	Methylophaga lonarensis	Methylophaga lonarensis MPL
1286170	core	Raoultella ornithinolytica	Raoultella ornithinolytica B6
1286171	core	Eubacterium acidaminophilum	Eubacterium acidaminophilum DSM3953
1286631	core	Sphaerotilus natans	Sphaerotilus natans subsp. natans DSM6575
1286632	core	Zhouia amylolytica	Zhouia amylolytica AD3
1287116	periphery	Mesorhizobium sp. L2C084A000	Mesorhizobium sp. L2C084A000
1287276	periphery	Mesorhizobium sp. LNJC398B00	Mesorhizobium sp. LNJC398B00
1287475	periphery	Corynebacterium freneyi	Corynebacterium freneyi DNF00450
1287476	core	Prevotella bivia DNF00188	Prevotella bivia DNF00188
1287488	core	Prevotella sp. S7 MS 2	Prevotella sp. S7 MS 2
1288079	periphery	Streptomyces sp. CNT318	Streptomyces sp. CNT318
1288083	periphery	Streptomyces sp. TAA040	Streptomyces sp. TAA040
1288298	periphery	Roseovarius mucosus	Roseovarius mucosus DSM17069
1288484	periphery	Deinococcus wulumuqiensis	Deinococcus wulumuqiensis R12
1288494	periphery	Nitrosospira sp. APG3	Nitrosospira sp. APG3
1288826	periphery	Marinobacter santoriniensis	Marinobacter santoriniensis NKSG1
1288963	periphery	Cyclobacteriaceae bacterium AK24	Cyclobacteriaceae bacterium AK24
1289135	periphery	Brachyspira hampsonii	Brachyspira hampsonii 30446
1289387	periphery	Streptomyces sp. TAA204	Streptomyces sp. TAA204
1291050	periphery	Clostridium josui	[Clostridium] josui JCM 17888
1291743	periphery	Lactobacillus oryzae	Lactobacillus oryzae JCM 18671
1292020	periphery	Dietzia sp. UCDTHP	Dietzia sp. UCD-THP
1292033	periphery	Mycoplasma putrefaciens Mput9231	Mycoplasma putrefaciens Mput9231
1292034	periphery	Caulobacter crescentus OR37	Caulobacter crescentus OR37
1292035	periphery	Clostridium sordellii	[Clostridium] sordellii VPI 9048
1292373	periphery	Propionibacterium granulosum	Propionibacterium granulosum TM11
1293047	periphery	Halopiger sp. IIH2	Halopiger sp. IIH2
1293048	periphery	Halopiger sp. IIH3	Halopiger sp. IIH3
1293054	periphery	Halanaerobium saccharolyticum	Halanaerobium saccharolyticum subsp. saccharolyticum DSM6643
1293597	periphery	Lactobacillus equicursoris	Lactobacillus equicursoris DSM19284
1294142	periphery	Clostridium intestinale	Clostridium intestinale URNW
1294143	periphery	Pseudomonas denitrificans	Pseudomonas denitrificans ATCC13867
1294265	periphery	Bacillus boroniphilus	Bacillus boroniphilus JCM 21738
1294273	core	Roseibacterium elongatum	Roseibacterium elongatum DSM19469
1295642	periphery	Geobacillus stearothermophilus	Geobacillus stearothermophilus NUB3621
1296415	periphery	Aquimarina sp. SW150	Aquimarina sp. SW150
1296416	core	Aquimarina megaterium	Aquimarina megaterium XH134
1296990	periphery	Komagataeibacter xylinus	Komagataeibacter xylinus E25
1297534	periphery	Streptococcus dentisani 7746	Streptococcus dentisani 7746
1297569	periphery	Mesorhizobium metallidurans	Mesorhizobium metallidurans STM 2683
1297570	periphery	Mesorhizobium sp. STM4661	Mesorhizobium sp. STM 4661
1297581	periphery	Anoxybacillus flavithermus AK1	Anoxybacillus flavithermus AK1
1297617	core	Intestinimonas butyriciproducens	Intestinimonas butyriciproducens
1297742	periphery	Myxococcus sp.	Myxococcus sp. (contaminant ex DSM436)
1297857	periphery	Streptococcus dentisani 7747	Streptococcus dentisani 7747
1297863	periphery	Afipia sp. OHSUIC4	Afipia sp. OHSU_I-C4
1297865	periphery	Bradyrhizobium sp. OHSUIII	Bradyrhizobium sp. OHSU_III
1298593	core	Thalassolituus oleivorans	Thalassolituus oleivorans MIL-1
1298598	periphery	Gracilibacillus boraciitolerans	Gracilibacillus boraciitolerans JCM 21714
1298608	periphery	Psychrobacter sp. JCM18900	Psychrobacter sp. JCM 18900
1298858	periphery	Mesorhizobium sp. URHA0056	Mesorhizobium sp. URHA0056
1298860	periphery	Microbacterium sp. URHA0036	Microbacterium sp. URHA0036
1298863	periphery	Marmoricola sp. URHB0036	Marmoricola sp. URHB0036
1298864	periphery	Mycobacterium sp. URHD0025	Mycobacterium sp. URHD0025
1298865	periphery	Alteromonas sp. ALT199	Alteromonas sp. ALT199
1298867	periphery	Bradyrhizobium sp. URHA0002	Bradyrhizobium sp. URHA0002
1298880	periphery	Streptomyces sp. TAA486	Streptomyces sp. TAA486
1298920	core	Desulfotomaculum guttoideum	[Desulfotomaculum] guttoideum DSM4024
1299327	periphery	Mycobacterium kansasii 732	Mycobacterium kansasii 732
1300143	periphery	Chryseobacterium oranimense	Chryseobacterium oranimense G311
1300150	core	Enterococcus mundtii	Enterococcus mundtii QU 25
1300345	periphery	Lysobacter dokdonensis	Lysobacter dokdonensis DS-58
1300350	periphery	Sulfitobacter donghicola	Sulfitobacter donghicola DSW-25
1301098	periphery	Pseudomonas knackmussii	Pseudomonas knackmussii B13
1301100	periphery	Clostridium sp. 01	Clostridium sp. 01
1302286	periphery	Lactobacillus namurensis	Lactobacillus namurensis str. Chizuka 01
1302858	periphery	Borrelia miyamotoi	Borrelia miyamotoi LB-2001
1302863	periphery	Streptococcus oligofermentans	Streptococcus oligofermentans AS 1.3089
1303518	core	Chthonomonas calidirosea	Chthonomonas calidirosea T49
1303692	periphery	Streptomyces fulvissimus	Streptomyces fulvissimus DSM40593
1304275	periphery	Salinisphaera hydrothermalis	Salinisphaera hydrothermalis C41B8
1304284	core	Clostridiaceae bacterium L21THD2	Clostridiaceae bacterium L21-TH-D2
1304865	periphery	Cellulomonas sp. KRMCY2	Cellulomonas sp. KRMCY2
1304866	periphery	Clostridium sp. ASBs410	Clostridium sp. ASBs410
1304872	periphery	Desulfovibrio magneticus IFRC170	Desulfovibrio cf. magneticus IFRC170
1304874	core	Aminiphilus circumscriptus	Aminiphilus circumscriptus DSM16581
1304875	periphery	Aminobacterium mobile	Aminobacterium mobile DSM12262
1304876	periphery	Arthrobacter nicotinovorans	Arthrobacter nicotinovorans 231Sha2.1M6
1304877	periphery	Bradyrhizobium japonicum 22	Bradyrhizobium japonicum 22
1304878	periphery	Bradyrhizobium japonicum in8p8	Bradyrhizobium japonicum in8p8
1304880	core	Caldicoprobacter oshimai	Caldicoprobacter oshimai DSM21659
1304883	periphery	Dechloromonas agitata	Dechloromonas agitata is5
1304885	core	Desulforegula conservatrix	Desulforegula conservatrix Mb1Pa
1304888	periphery	Geovibrio sp. L21AceBES	Geovibrio sp. L21-Ace-BES
1305732	periphery	Microbacterium sp. KROCY2	Microbacterium sp. KROCY2
1305735	periphery	Oceanicola sp. HL35	Oceanicola sp. HL-35
1305737	periphery	Algoriphagus marincola HL49	Algoriphagus marincola HL-49
1305836	core	Sporosarcina sp. EUR3222	Sporosarcina sp. EUR3 2.2.2
1306174	periphery	Kineosporia aurantiaca	Kineosporia aurantiaca JCM 3230
1306406	periphery	Streptomyces thermolilacinus	Streptomyces thermolilacinus SPC6
1306947	core	candidate division TM6	candidate division TM6 bacterium JCVI TM6SC1
1306990	periphery	Streptomyces sp. R1NS10	Streptomyces sp. R1-NS-10
1307436	periphery	Bacillus firmus	Bacillus firmus DS1
1307437	core	Pseudoalteromonas agarivorans	Pseudoalteromonas agarivorans S816
1307759	periphery	Desulfovibrio sp. L21SyrAB	Desulfovibrio sp. L21-Syr-AB
1307761	core	Spirochaeta sp. L21RPulD2	Spirochaeta sp. L21-RPul-D2
1307834	periphery	Gluconobacter frateurii	Gluconobacter frateurii NBRC 103465
1308866	periphery	Gracilibacillus halophilus	Gracilibacillus halophilus YIM-C55.5
1312954	periphery	Arthrobacter sp. Br18	Arthrobacter sp. Br18
1312959	periphery	Arthrobacter sp. H14	Arthrobacter sp. H14
1313172	periphery	Ilumatobacter coccineus	Ilumatobacter coccineus YM16-304
1313265	periphery	Thermocrinis sp. GBS	Thermocrinis sp. GBS
1313292	periphery	Borrelia coriaceae	Borrelia coriaceae Co53
1313293	periphery	Borrelia anserina	Borrelia anserina BA2
1313294	periphery	Borrelia parkeri	Borrelia parkeri SLO
1313301	core	Thermonema rossianum	Thermonema rossianum DSM10300
1313304	periphery	Chitinivibrio alkaliphilus	Chitinivibrio alkaliphilus ACht1
1313421	periphery	Aureispira sp. CCBQB1	Aureispira sp. CCB-QB1
1316408	periphery	Streptococcus sp. HSISM1	Streptococcus sp. HSISM1
1316444	periphery	Blattabacterium sp. Nci	Blattabacterium sp. (Nauphoeta cinerea)
1316927	periphery	Pseudomonas corrugata	Pseudomonas corrugata CFBP 5454
1316932	periphery	Mannheimia haemolytica M42548	Mannheimia haemolytica M42548
1316936	core	Phaeospirillum fulvum	Phaeospirillum fulvum MGU-K5
1317118	core	Roseivivax sp. 22IIs10s	Roseivivax sp. 22II-s10s
1317122	core	Aquimarina sp. 22IIS11z7	Aquimarina sp. 22II-S11-z7
1317124	core	Thioclava sp. 13D2W2	Thioclava sp. 13D2W-2
1318617	periphery	Mycoplasma girerdii	Candidatus Mycoplasma girerdii
1318628	periphery	Marinobacter lipolyticus SM19	Marinobacter lipolyticus SM19
1319815	core	Cetobacterium somerae	Cetobacterium somerae ATCC BAA-474
1320556	periphery	Mesorhizobium sp. NBIMCP2C3	Mesorhizobium sp. NBIMC_P2-C3
1321372	periphery	Streptococcus suis EA183292	Streptococcus suis EA1832.92
1321773	periphery	Atopobium sp. F0209	Atopobium sp. oral taxon 810 str. F0209
1321774	core	Leptotrichia sp. F0581	Leptotrichia sp. oral taxon 225 str. F0581
1321775	periphery	Actinomyces sp. F0311	Actinomyces sp. oral taxon 172 str. F0311
1321778	periphery	Clostridiales bacterium F0540	Clostridiales bacterium oral taxon 876 str. F0540
1321779	periphery	Leptotrichia sp. W9775	Leptotrichia sp. oral taxon 215 str. W9775
1321781	periphery	Mitsuokella sp. W9106	Mitsuokella sp. oral taxon 131 str. W9106
1321782	periphery	Oribacterium sp. F0263	Oribacterium sp. oral taxon 078 str. F0263
1321784	periphery	Peptostreptococcaceae bacterium W5053	Peptostreptococcaceae bacterium oral taxon 113 str. W5053
1321786	periphery	Selenomonas sp. F0426	Selenomonas sp. oral taxon 892 str. F0426
1321814	core	Eubacterium brachy	Eubacterium brachy ATCC33089
1321815	periphery	Treponema lecithinolyticum	Treponema lecithinolyticum ATCC700332
1321820	periphery	Gemella bergeriae	Gemella bergeriae ATCC700627
1322246	periphery	Desulfovibrio piezophilus	Desulfovibrio piezophilus C1TLV30
1323361	periphery	Rhodococcus defluvii	Rhodococcus defluvii
1323663	periphery	Pseudomonas pelagia	Pseudomonas pelagia CL-AP6
1324957	periphery	Halobonum tyrrellensis	Candidatus Halobonum tyrrellensis G22
1325130	periphery	Helicobacter fennelliae	Helicobacter fennelliae MRY12-0050
1328313	core	Catenovulum agarivorans DS2	Catenovulum agarivorans DS-2
1329250	periphery	Weissella oryzae	Weissella oryzae SG25
